2664,PS7,,,139.7436895,35.69951523,8
2906,PS8,,,139.7320838,35.69634735,8
3184,PS9,,,139.7100712,35.69105947,8
3460,PS10,,,139.7011626,35.70141948,8
583,PS1,,,139.7673439,35.69127932,9
865,PS2,,,139.7708058,35.68043922,9
1157,PS3,,,139.751758,35.67005369,9
1499,PS4,,,139.7526608,35.66010409,9
2009,PS5,,,139.7379458,35.64829405,9
2344,PS6,,,139.7341985,35.68843538,9
2665,PS7,,,139.7436568,35.69947159,9
2907,PS8,,,139.7320801,35.69629637,9
3185,PS9,,,139.7100652,35.69100863,9
3461,PS10,,,139.7012251,35.70141458,9
584,PS1,,,139.7674065,35.69127448,10
866,PS2,,,139.7707781,35.68039339,10
1158,PS3,,,139.7517362,35.6700058,10
1500,PS4,,,139.7526486,35.66005397,10
2010,PS5,,,139.7380014,35.64827021,10
2345,PS6,,,139.7342192,35.68838714,10
2666,PS7,,,139.7436241,35.69942795,10
2908,PS8,,,139.7320764,35.69624539,10
3186,PS9,,,139.7100592,35.6909578,10
3462,PS10,,,139.7012877,35.70140968,10
585,PS1,,,139.7674691,35.69126964,11
867,PS2,,,139.7707503,35.68034756,11
1159,PS3,,,139.7517143,35.66995791,11
1501,PS4,,,139.7526365,35.66000384,11
2011,PS5,,,139.738057,35.64824637,11
2346,PS6,,,139.7342398,35.68833891,11
2667,PS7,,,139.7435864,35.69938715,11
2909,PS8,,,139.7320727,35.69619441,11
3187,PS9,,,139.7100532,35.69090696,11
3463,PS10,,,139.7013503,35.70140479,11
586,PS1,,,139.7675317,35.6912648,12
868,PS2,,,139.7707225,35.68030174,12
1160,PS3,,,139.7516924,35.66991002,12
1502,PS4,,,139.7526243,35.65995372,12
2012,PS5,,,139.7381127,35.64822253,12
2347,PS6,,,139.7342605,35.68829068,12
2668,PS7,,,139.7435476,35.69934699,12
2910,PS8,,,139.7320691,35.69614343,12
3188,PS9,,,139.7100472,35.69085612,12
3464,PS10,,,139.7014129,35.70139989,12
587,PS1,,,139.7675943,35.69125995,13
869,PS2,,,139.7706935,35.68025641,13
1161,PS3,,,139.7516705,35.66986212,13
1503,PS4,,,139.7526121,35.65990359,13
2013,PS5,,,139.7381683,35.64819869,13
2348,PS6,,,139.7342812,35.68824245,13
2669,PS7,,,139.7435088,35.69930682,13
2911,PS8,,,139.7320654,35.69609245,13
3189,PS9,,,139.7100412,35.69080528,13
3465,PS10,,,139.7014755,35.70139499,13
588,PS1,,,139.7676569,35.69125511,14
870,PS2,,,139.7706646,35.68021107,14
1162,PS3,,,139.7516487,35.66981423,14
1504,PS4,,,139.7526,35.65985347,14
2014,PS5,,,139.7382239,35.64817485,14
2349,PS6,,,139.7343019,35.68819421,14
2670,PS7,,,139.7434699,35.69926666,14
2912,PS8,,,139.7320617,35.69604147,14
3190,PS9,,,139.7100352,35.69075444,14
3466,PS10,,,139.7015381,35.70139009,14
589,PS1,,,139.7677195,35.69125027,15
871,PS2,,,139.7706356,35.68016574,15
1163,PS3,,,139.7516268,35.66976634,15
1505,PS4,,,139.7525878,35.65980334,15
2015,PS5,,,139.7382795,35.64815101,15
2350,PS6,,,139.7343225,35.68814598,15
2671,PS7,,,139.7434311,35.6992265,15
2913,PS8,,,139.732058,35.69599049,15
3191,PS9,,,139.7100292,35.6907036,15
3467,PS10,,,139.7016007,35.7013852,15
590,PS1,,,139.7677821,35.69124543,16
872,PS2,,,139.7706066,35.68012041,16
1164,PS3,,,139.7516049,35.66971844,16
1506,PS4,,,139.7525756,35.65975322,16
2016,PS5,,,139.7383351,35.64812717,16
2351,PS6,,,139.7343432,35.68809775,16
2672,PS7,,,139.7433923,35.69918633,16
2914,PS8,,,139.7320543,35.69593951,16
3192,PS9,,,139.7100232,35.69065277,16
3468,PS10,,,139.7016633,35.7013803,16
591,PS1,,,139.7678447,35.69124059,17
873,PS2,,,139.7705776,35.68007508,17
1165,PS3,,,139.751583,35.66967055,17
1507,PS4,,,139.7525635,35.65970309,17
2017,PS5,,,139.7383908,35.64810333,17
2352,PS6,,,139.7343639,35.68804952,17
2673,PS7,,,139.7433534,35.69914617,17
2915,PS8,,,139.7320506,35.69588853,17
3193,PS9,,,139.7100172,35.69060193,17
3469,PS10,,,139.7017259,35.7013754,17
592,PS1,,,139.7679073,35.69123574,18
874,PS2,,,139.7705486,35.68002975,18
1166,PS3,,,139.7515611,35.66962266,18
1508,PS4,,,139.7525513,35.65965297,18
2018,PS5,,,139.7384458,35.64807859,18
2353,PS6,,,139.7343846,35.68800128,18
2674,PS7,,,139.7433146,35.699106,18
2916,PS8,,,139.7320469,35.69583755,18
3194,PS9,,,139.7100112,35.69055109,18
3470,PS10,,,139.7017885,35.7013705,18
593,PS1,,,139.7679699,35.6912309,19
875,PS2,,,139.7705197,35.67998442,19
1167,PS3,,,139.7515393,35.66957477,19
1509,PS4,,,139.7525391,35.65960284,19
2019,PS5,,,139.7385,35.64805274,19
2354,PS6,,,139.7344053,35.68795305,19
2675,PS7,,,139.7432758,35.69906584,19
2917,PS8,,,139.7320432,35.69578657,19
3195,PS9,,,139.7100052,35.69050025,19
3471,PS10,,,139.7018511,35.70136561,19
594,PS1,,,139.7680325,35.69122606,20
876,PS2,,,139.7704907,35.67993908,20
1168,PS3,,,139.7515174,35.66952687,20
1510,PS4,,,139.7525269,35.65955272,20
2020,PS5,,,139.7385542,35.64802688,20
2355,PS6,,,139.7344259,35.68790482,20
2676,PS7,,,139.7432369,35.69902567,20
2918,PS8,,,139.7320395,35.69573559,20
3196,PS9,,,139.7099992,35.69044941,20
3472,PS10,,,139.7019137,35.70136071,20
595,PS1,,,139.7680951,35.69122122,21
877,PS2,,,139.7704617,35.67989375,21
1169,PS3,,,139.7514955,35.66947898,21
1511,PS4,,,139.7525148,35.65950259,21
2021,PS5,,,139.7386085,35.64800102,21
2356,PS6,,,139.7344472,35.68785676,21
2677,PS7,,,139.7431981,35.69898551,21
2919,PS8,,,139.7320358,35.69568461,21
3197,PS9,,,139.7099932,35.69039857,21
3473,PS10,,,139.7019763,35.70135581,21
596,PS1,,,139.7681079,35.69118253,22
878,PS2,,,139.7704327,35.67984842,22
1170,PS3,,,139.7514736,35.66943109,22
1512,PS4,,,139.7525026,35.65945247,22
2022,PS5,,,139.7386627,35.64797517,22
2357,PS6,,,139.7344687,35.68780875,22
2678,PS7,,,139.7431593,35.69894534,22
2920,PS8,,,139.7320321,35.69563363,22
3198,PS9,,,139.7099872,35.69034774,22
3474,PS10,,,139.7020388,35.70135091,22
597,PS1,,,139.7681029,35.69113163,23
879,PS2,,,139.7704038,35.67980309,23
1171,PS3,,,139.7514517,35.66938319,23
1513,PS4,,,139.7524904,35.65940234,23
2023,PS5,,,139.738717,35.64794931,23
2358,PS6,,,139.7344901,35.68776074,23
2679,PS7,,,139.7431204,35.69890518,23
2921,PS8,,,139.7320284,35.69558265,23
3199,PS9,,,139.7099812,35.6902969,23
3475,PS10,,,139.7021014,35.70134602,23
598,PS1,,,139.7680978,35.69108072,24
880,PS2,,,139.7703748,35.67975776,24
1172,PS3,,,139.7514299,35.6693353,24
1514,PS4,,,139.7524783,35.65935222,24
2024,PS5,,,139.7387712,35.64792345,24
2359,PS6,,,139.7345116,35.68771273,24
2680,PS7,,,139.7430816,35.69886502,24
2922,PS8,,,139.7320247,35.69553167,24
3200,PS9,,,139.7099752,35.69024606,24
3476,PS10,,,139.702164,35.70134112,24
599,PS1,,,139.7680927,35.69102982,25
881,PS2,,,139.7703458,35.67971242,25
1173,PS3,,,139.751408,35.66928741,25
1515,PS4,,,139.7524661,35.65930209,25
2025,PS5,,,139.7388254,35.6478976,25
2360,PS6,,,139.734533,35.68766472,25
2681,PS7,,,139.7430428,35.69882485,25
2923,PS8,,,139.732021,35.69548069,25
3201,PS9,,,139.7099692,35.69019522,25
3477,PS10,,,139.7022266,35.70133622,25
600,PS1,,,139.7680876,35.69097891,26
882,PS2,,,139.7703168,35.67966709,26
1174,PS3,,,139.7513861,35.66923951,26
1516,PS4,,,139.7524626,35.65925172,26
2026,PS5,,,139.7388797,35.64787174,26
2361,PS6,,,139.7345545,35.68761671,26
2682,PS7,,,139.7430039,35.69878469,26
2924,PS8,,,139.7320174,35.69542971,26
3202,PS9,,,139.709969,35.69014415,26
3478,PS10,,,139.7022892,35.70133132,26
601,PS1,,,139.7680825,35.69092801,27
883,PS2,,,139.7702879,35.67962176,27
1175,PS3,,,139.7513642,35.66919162,27
1517,PS4,,,139.7524704,35.65920102,27
2027,PS5,,,139.7389339,35.64784588,27
2362,PS6,,,139.7345759,35.6875687,27
2683,PS7,,,139.7429651,35.69874452,27
2925,PS8,,,139.7320137,35.69537873,27
3203,PS9,,,139.709969,35.69009308,27
3479,PS10,,,139.7023518,35.70132643,27
602,PS1,,,139.7680733,35.69087766,28
884,PS2,,,139.7702589,35.67957643,28
1176,PS3,,,139.7513423,35.66914373,28
1518,PS4,,,139.7524782,35.65915032,28
2028,PS5,,,139.7389881,35.64782003,28
2363,PS6,,,139.7345974,35.68752069,28
2684,PS7,,,139.7429263,35.69870436,28
2926,PS8,,,139.73201,35.69532774,28
3204,PS9,,,139.709969,35.69004201,28
3480,PS10,,,139.7024144,35.70132153,28
603,PS1,,,139.7680579,35.69082815,29
885,PS2,,,139.7702299,35.6795311,29
1177,PS3,,,139.7513205,35.66909583,29
1519,PS4,,,139.752486,35.65909962,29
2029,PS5,,,139.7390424,35.64779417,29
2364,PS6,,,139.7346188,35.68747268,29
2685,PS7,,,139.7428874,35.69866419,29
2927,PS8,,,139.7320063,35.69527676,29
3205,PS9,,,139.709969,35.68999094,29
3481,PS10,,,139.702477,35.70131663,29
604,PS1,,,139.7680425,35.69077864,30
886,PS2,,,139.7702009,35.67948577,30
1178,PS3,,,139.7512986,35.66904794,30
1520,PS4,,,139.7524938,35.65904893,30
2030,PS5,,,139.7390966,35.64776831,30
2365,PS6,,,139.7346403,35.68742467,30
2686,PS7,,,139.7428486,35.69862403,30
2928,PS8,,,139.7320653,35.69527059,30
3206,PS9,,,139.709969,35.68993987,30
3482,PS10,,,139.7025396,35.70131173,30
605,PS1,,,139.7680271,35.69072913,31
887,PS2,,,139.7701719,35.67944043,31
1179,PS3,,,139.7512767,35.66900005,31
1521,PS4,,,139.7525016,35.65899823,31
2031,PS5,,,139.7391509,35.64774246,31
2366,PS6,,,139.7346617,35.68737666,31
2687,PS7,,,139.7428098,35.69858386,31
2929,PS8,,,139.7321281,35.69526703,31
3207,PS9,,,139.709969,35.6898888,31
3483,PS10,,,139.7026022,35.70130684,31
606,PS1,,,139.7680116,35.69067961,32
888,PS2,,,139.770143,35.67939509,32
1180,PS3,,,139.7512548,35.66895215,32
1522,PS4,,,139.7525094,35.65894753,32
2032,PS5,,,139.7392051,35.6477166,32
2367,PS6,,,139.7346832,35.68732865,32
2688,PS7,,,139.7427709,35.6985437,32
2930,PS8,,,139.7321908,35.69526348,32
3208,PS9,,,139.709969,35.68983772,32
3484,PS10,,,139.7026648,35.70130194,32
607,PS1,,,139.7679962,35.6906301,33
889,PS2,,,139.770115,35.67934935,33
1181,PS3,,,139.7512329,35.66890426,33
1523,PS4,,,139.7525172,35.65889684,33
2033,PS5,,,139.7392593,35.64769074,33
2368,PS6,,,139.7347046,35.68728064,33
2689,PS7,,,139.7427321,35.69850353,33
2931,PS8,,,139.7322535,35.69525993,33
3209,PS9,,,139.709969,35.68978665,33
3485,PS10,,,139.7027274,35.70129704,33
608,PS1,,,139.7679808,35.69058059,34
890,PS2,,,139.770087,35.67930361,34
1182,PS3,,,139.7512111,35.66885637,34
1524,PS4,,,139.752525,35.65884614,34
2034,PS5,,,139.7393136,35.64766489,34
2369,PS6,,,139.7347261,35.68723263,34
2690,PS7,,,139.7426933,35.69846337,34
2932,PS8,,,139.7323163,35.69525637,34
3210,PS9,,,139.709969,35.68973558,34
3486,PS10,,,139.70279,35.70129215,34
609,PS1,,,139.7679654,35.69053107,35
891,PS2,,,139.770059,35.67925787,35
1183,PS3,,,139.7511892,35.66880847,35
1525,PS4,,,139.7525328,35.65879544,35
2035,PS5,,,139.7393678,35.64763903,35
2370,PS6,,,139.7347475,35.68718462,35
2691,PS7,,,139.7426544,35.6984232,35
2933,PS8,,,139.732379,35.69525282,35
3211,PS9,,,139.709969,35.68968451,35
3487,PS10,,,139.7028525,35.70128725,35
610,PS1,,,139.7680081,35.69051481,36
892,PS2,,,139.770031,35.67921214,36
1184,PS3,,,139.7511675,35.66876053,36
1526,PS4,,,139.7525406,35.65874474,36
2036,PS5,,,139.739422,35.64761317,36
2371,PS6,,,139.734769,35.68713661,36
2692,PS7,,,139.7426156,35.69838304,36
2934,PS8,,,139.7324417,35.69524926,36
3212,PS9,,,139.709969,35.68963343,36
3488,PS10,,,139.7029151,35.70128235,36
611,PS1,,,139.7680707,35.69050989,37
893,PS2,,,139.770003,35.6791664,37
1185,PS3,,,139.7511459,35.66871256,37
1527,PS4,,,139.7525484,35.65869405,37
2037,PS5,,,139.7394763,35.64758732,37
2372,PS6,,,139.7347904,35.6870886,37
2693,PS7,,,139.7425768,35.69834287,37
2935,PS8,,,139.7325042,35.6952516,37
3213,PS9,,,139.709969,35.68958236,37
3489,PS10,,,139.7029777,35.70127745,37
612,PS1,,,139.7681333,35.69050497,38
894,PS2,,,139.769975,35.67912066,38
1186,PS3,,,139.7511242,35.66866459,38
1528,PS4,,,139.7525562,35.65864335,38
2038,PS5,,,139.7395305,35.64756146,38
2373,PS6,,,139.7348119,35.68704059,38
2694,PS7,,,139.7425379,35.69830271,38
2936,PS8,,,139.7325666,35.69525804,38
3214,PS9,,,139.709969,35.68953129,38
3490,PS10,,,139.7030403,35.70127256,38
613,PS1,,,139.7681959,35.69050005,39
895,PS2,,,139.769947,35.67907492,39
1187,PS3,,,139.7511026,35.66861662,39
1529,PS4,,,139.752564,35.65859265,39
2039,PS5,,,139.7395847,35.6475356,39
2374,PS6,,,139.7348333,35.68699258,39
2695,PS7,,,139.7424991,35.69826254,39
2937,PS8,,,139.732629,35.69526447,39
3215,PS9,,,139.709969,35.68948022,39
3491,PS10,,,139.7031029,35.70126766,39
614,PS1,,,139.7682585,35.69049513,40
896,PS2,,,139.7699191,35.67902918,40
1188,PS3,,,139.751081,35.66856865,40
1530,PS4,,,139.7525718,35.65854195,40
2040,PS5,,,139.739639,35.64750974,40
2375,PS6,,,139.7348548,35.68694457,40
2696,PS7,,,139.7424668,35.69821911,40
2938,PS8,,,139.7326914,35.6952709,40
3216,PS9,,,139.709969,35.68942915,40
3492,PS10,,,139.7031655,35.70126276,40
615,PS1,,,139.7683211,35.69049022,41
897,PS2,,,139.7698911,35.67898344,41
1189,PS3,,,139.7510594,35.66852068,41
1531,PS4,,,139.7525796,35.65849126,41
2041,PS5,,,139.7396932,35.64748389,41
2376,PS6,,,139.7348762,35.68689656,41
2697,PS7,,,139.7424404,35.69817279,41
2939,PS8,,,139.7327538,35.69527734,41
3217,PS9,,,139.709969,35.68937807,41
3493,PS10,,,139.7032281,35.70125786,41
616,PS1,,,139.7683837,35.6904853,42
898,PS2,,,139.7698631,35.67893771,42
1190,PS3,,,139.7510377,35.66847271,42
1532,PS4,,,139.7525874,35.65844056,42
2042,PS5,,,139.7397475,35.64745803,42
2377,PS6,,,139.7348977,35.68684855,42
2698,PS7,,,139.7424139,35.69812647,42
2940,PS8,,,139.7328161,35.69528377,42
3218,PS9,,,139.709969,35.689327,42
3494,PS10,,,139.7032907,35.70125297,42
617,PS1,,,139.7684463,35.69048038,43
899,PS2,,,139.7698351,35.67889197,43
1191,PS3,,,139.7510161,35.66842474,43
1533,PS4,,,139.7525952,35.65838986,43
2043,PS5,,,139.7398017,35.64743217,43
2378,PS6,,,139.7349187,35.6868004,43
2699,PS7,,,139.7423874,35.69808015,43
2941,PS8,,,139.7328785,35.6952902,43
3219,PS9,,,139.709969,35.68927593,43
3495,PS10,,,139.7033533,35.70124807,43
618,PS1,,,139.7685089,35.69047546,44
900,PS2,,,139.7698071,35.67884623,44
1192,PS3,,,139.7509945,35.66837676,44
1534,PS4,,,139.752603,35.65833916,44
2044,PS5,,,139.7398559,35.64740632,44
2379,PS6,,,139.7349383,35.68675187,44
2700,PS7,,,139.7423609,35.69803383,44
2942,PS8,,,139.7329409,35.69529664,44
3220,PS9,,,139.709969,35.68922486,44
3496,PS10,,,139.7034159,35.70124317,44
619,PS1,,,139.7685714,35.69047054,45
901,PS2,,,139.7697791,35.67880049,45
1193,PS3,,,139.7509729,35.66832879,45
1535,PS4,,,139.7526108,35.65828847,45
2045,PS5,,,139.7399102,35.64738046,45
2380,PS6,,,139.7349579,35.68670334,45
2701,PS7,,,139.7423495,35.69798793,45
2943,PS8,,,139.7330033,35.69530307,45
3221,PS9,,,139.709969,35.68917378,45
3497,PS10,,,139.7034785,35.70123827,45
620,PS1,,,139.768634,35.69046562,46
902,PS2,,,139.7697511,35.67875475,46
1194,PS3,,,139.7509513,35.66828082,46
1536,PS4,,,139.7526186,35.65823777,46
2046,PS5,,,139.7399644,35.6473546,46
2381,PS6,,,139.7349774,35.68665481,46
2702,PS7,,,139.7423798,35.6979432,46
2944,PS8,,,139.7330657,35.6953095,46
3222,PS9,,,139.709969,35.68912271,46
3498,PS10,,,139.7035411,35.70123338,46
621,PS1,,,139.7686966,35.6904607,47
903,PS2,,,139.7697231,35.67870901,47
1195,PS3,,,139.7509296,35.66823285,47
1537,PS4,,,139.7526268,35.65818711,47
2047,PS5,,,139.7400186,35.64732875,47
2382,PS6,,,139.734997,35.68660628,47
2703,PS7,,,139.7424101,35.69789846,47
2945,PS8,,,139.733128,35.69531594,47
3223,PS9,,,139.709969,35.68907164,47
3499,PS10,,,139.7036037,35.70122848,47
622,PS1,,,139.7687592,35.69045578,48
904,PS2,,,139.7696951,35.67866327,48
1196,PS3,,,139.750908,35.66818488,48
1538,PS4,,,139.7526351,35.65813646,48
2048,PS5,,,139.7400724,35.64730228,48
2383,PS6,,,139.7350166,35.68655775,48
2704,PS7,,,139.7424404,35.69785372,48
2946,PS8,,,139.7331826,35.69529579,48
3224,PS9,,,139.709969,35.68902057,48
3500,PS10,,,139.7036662,35.70122358,48
623,PS1,,,139.7688218,35.69045086,49
905,PS2,,,139.7696671,35.67861753,49
1197,PS3,,,139.7508864,35.66813691,49
1539,PS4,,,139.7526434,35.65808582,49
2049,PS5,,,139.7401261,35.64727563,49
2384,PS6,,,139.7350362,35.68650922,49
2705,PS7,,,139.7424708,35.69780899,49
2947,PS8,,,139.7332345,35.69526702,49
3225,PS9,,,139.7099702,35.6890657,49
3501,PS10,,,139.7037288,35.70121868,49
624,PS1,,,139.7688844,35.69044594,50
906,PS2,,,139.7696391,35.6785718,50
1198,PS3,,,139.7508648,35.66808894,50
1540,PS4,,,139.7526516,35.65803517,50
2050,PS5,,,139.7401797,35.64724899,50
2385,PS6,,,139.7350558,35.68646069,50
2706,PS7,,,139.7425011,35.69776425,50
2948,PS8,,,139.7332865,35.69523825,50
3226,PS9,,,139.7099715,35.68911677,50
3502,PS10,,,139.7037914,35.70121379,50
625,PS1,,,139.768947,35.69044102,51
907,PS2,,,139.7696111,35.67852606,51
1199,PS3,,,139.7508431,35.66804097,51
1541,PS4,,,139.7526599,35.65798452,51
2051,PS5,,,139.7402334,35.64722234,51
2386,PS6,,,139.7350754,35.68641216,51
2707,PS7,,,139.7425314,35.69771951,51
2949,PS8,,,139.7333384,35.69520949,51
3227,PS9,,,139.7099727,35.68916783,51
3503,PS10,,,139.703854,35.70120889,51
626,PS1,,,139.7690096,35.6904361,52
908,PS2,,,139.7695831,35.67848032,52
1200,PS3,,,139.7508215,35.667993,52
1542,PS4,,,139.7526682,35.65793387,52
2052,PS5,,,139.7402871,35.6471957,52
2387,PS6,,,139.735095,35.68636363,52
2708,PS7,,,139.7425617,35.69767478,52
2950,PS8,,,139.7333904,35.69518072,52
3228,PS9,,,139.709974,35.68921889,52
3504,PS10,,,139.7039166,35.70120399,52
627,PS1,,,139.7690722,35.69043118,53
909,PS2,,,139.7695551,35.67843458,53
1201,PS3,,,139.7507999,35.66794503,53
1543,PS4,,,139.7526765,35.65788323,53
2053,PS5,,,139.7403407,35.64716905,53
2388,PS6,,,139.7351146,35.6863151,53
2709,PS7,,,139.7425921,35.69763004,53
2951,PS8,,,139.7334423,35.69515195,53
3229,PS9,,,139.7099753,35.68926995,53
3505,PS10,,,139.7039792,35.70119909,53
628,PS1,,,139.7691346,35.6904256,54
910,PS2,,,139.7695272,35.67838884,54
1202,PS3,,,139.7507783,35.66789706,54
1544,PS4,,,139.7526847,35.65783258,54
2054,PS5,,,139.7403944,35.64714241,54
2389,PS6,,,139.7351342,35.68626657,54
2710,PS7,,,139.7426224,35.6975853,54
2952,PS8,,,139.7334943,35.69512318,54
3230,PS9,,,139.7099765,35.68932102,54
3506,PS10,,,139.7040418,35.7011942,54
629,PS1,,,139.7691964,35.69041617,55
911,PS2,,,139.7694992,35.6783431,55
1203,PS3,,,139.7507566,35.66784909,55
1545,PS4,,,139.752693,35.65778193,55
2055,PS5,,,139.7404366,35.64715593,55
2390,PS6,,,139.7351538,35.68621804,55
2711,PS7,,,139.7426527,35.69754057,55
2953,PS8,,,139.7335462,35.69509441,55
3231,PS9,,,139.7099778,35.68937208,55
3507,PS10,,,139.7041044,35.7011893,55
630,PS1,,,139.7692582,35.69040673,56
912,PS2,,,139.7694712,35.67829736,56
1204,PS3,,,139.750735,35.66780112,56
1546,PS4,,,139.7527013,35.65773128,56
2056,PS5,,,139.7404703,35.64719904,56
2391,PS6,,,139.7351734,35.68616951,56
2712,PS7,,,139.742683,35.69749583,56
2954,PS8,,,139.7335982,35.69506564,56
3232,PS9,,,139.709979,35.68942314,56
3508,PS10,,,139.704167,35.7011844,56
631,PS1,,,139.76932,35.6903973,57
913,PS2,,,139.7694432,35.67825162,57
1205,PS3,,,139.7507134,35.66775315,57
1547,PS4,,,139.7527096,35.65768064,57
2057,PS5,,,139.7405041,35.64724215,57
2392,PS6,,,139.735193,35.68612098,57
2713,PS7,,,139.7427133,35.69745109,57
2955,PS8,,,139.7336502,35.69503687,57
3233,PS9,,,139.7100048,35.68944825,57
3509,PS10,,,139.7042296,35.7011795,57
632,PS1,,,139.7693818,35.69038787,58
914,PS2,,,139.7694152,35.67820589,58
1206,PS3,,,139.7506918,35.66770518,58
1548,PS4,,,139.7527179,35.65762999,58
2058,PS5,,,139.7405379,35.64728526,58
2393,PS6,,,139.7352126,35.68607245,58
2714,PS7,,,139.7427437,35.69740635,58
2956,PS8,,,139.7337021,35.6950081,58
3234,PS9,,,139.7100658,35.68943593,58
3510,PS10,,,139.7042922,35.70117461,58
633,PS1,,,139.7694436,35.69037844,59
915,PS2,,,139.7693872,35.67816015,59
1207,PS3,,,139.7506702,35.6676572,59
1549,PS4,,,139.7527261,35.65757934,59
2059,PS5,,,139.7405716,35.64732837,59
2394,PS6,,,139.7352322,35.68602392,59
2715,PS7,,,139.742774,35.69736162,59
2957,PS8,,,139.7337541,35.69497933,59
3235,PS9,,,139.7101268,35.68942361,59
3511,PS10,,,139.7043548,35.70116971,59
634,PS1,,,139.7695054,35.69036901,60
916,PS2,,,139.7693592,35.67811441,60
1208,PS3,,,139.7506485,35.66760923,60
1550,PS4,,,139.7527344,35.65752869,60
2060,PS5,,,139.7406054,35.64737148,60
2395,PS6,,,139.7352518,35.68597539,60
2716,PS7,,,139.7428043,35.69731688,60
2958,PS8,,,139.733806,35.69495057,60
3236,PS9,,,139.7101878,35.68941128,60
3512,PS10,,,139.7044174,35.70116481,60
635,PS1,,,139.7695672,35.69035957,61
917,PS2,,,139.7693312,35.67806867,61
1209,PS3,,,139.7506269,35.66756126,61
1551,PS4,,,139.7527427,35.65747804,61
2061,PS5,,,139.7406391,35.64741459,61
2396,PS6,,,139.7352714,35.68592686,61
2717,PS7,,,139.7428346,35.69727214,61
2959,PS8,,,139.733858,35.6949218,61
3237,PS9,,,139.7102488,35.68939896,61
3513,PS10,,,139.7044799,35.70115991,61
636,PS1,,,139.769629,35.69035014,62
918,PS2,,,139.7693032,35.67802293,62
1210,PS3,,,139.7506065,35.66751295,62
1552,PS4,,,139.752751,35.6574274,62
2062,PS5,,,139.7406729,35.64745771,62
2397,PS6,,,139.735291,35.68587833,62
2718,PS7,,,139.742865,35.6972274,62
